tx_id,step,type,amount,log_amount,hour_of_day,nameOrig,nameDest,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,frac_orig_spent,missing_dest_balance,is_dest_merchant,balance_diff_orig,balance_diff_dest,orig_balance_mismatch,dest_balance_mismatch,is_moving_out,is_moving_in
2e7be982cf0f0b03b7ed2bd3e973ab27,26,TRANSFER,331829.94,12.712380901336216,2,C1549516546,C1908627867,331829.94,0.0,0.0,0.0,1,0.999999999999997,1,0,331829.94,0.0,0,1,1,0
696e6b10a9b0f112663d22ed4739b494,26,CASH_OUT,331829.94,12.712380901336216,2,C1357985676,C255246845,331829.94,0.0,792855.99,1124685.94,1,0.999999999999997,0,0,331829.94,331829.94999999995,0,1,1,1
621b2ef6170f995f71c69b4bb1dee9c8,26,TRANSFER,1027152.36,13.842301805902572,2,C414159853,C1087566727,1027152.36,0.0,0.0,0.0,1,0.999999999999999,1,0,1027152.36,0.0,0,1,1,0
f678286bf6dcd11fafc7e27b495288ad,26,CASH_OUT,1027152.36,13.842301805902572,2,C1016323653,C409414944,1027152.36,0.0,519428.56,1546580.92,1,0.999999999999999,0,0,1027152.36,1027152.3599999999,0,0,1,1
ce4a2ee6818bce85c9122122cf6fdb2d,27,TRANSFER,494244.61,13.110787858848754,3,C1529468267,C1924171481,494244.61,0.0,0.0,0.0,1,0.999999999999998,1,0,494244.61,0.0,0,1,1,0
43b55db076a22e409d4e545eb6fc4382,27,CASH_OUT,494244.61,13.110787858848754,3,C1544211314,C1751768780,494244.61,0.0,653451.43,1147696.03,1,0.999999999999998,0,0,494244.61,494244.6,0,1,1,1
60e0978f8c412c15c640c592a1e6f33e,27,TRANSFER,329937.88,12.706662704167568,3,C699198167,C2064246111,329937.88,0.0,0.0,0.0,1,0.999999999999997,1,0,329937.88,0.0,0,1,1,0
d2d0dec623776be4f351710d09d27aa6,27,CASH_OUT,329937.88,12.706662704167568,3,C148278282,C1783581377,329937.88,0.0,349407.23,679345.1,1,0.999999999999997,0,0,329937.88,329937.87,0,1,1,1
9a5f16df7288c0dd3dc9bfa0783ea660,27,TRANSFER,496128.26,13.114591776594231,3,C842027258,C136618845,496128.26,0.0,0.0,0.0,1,0.999999999999998,1,0,496128.26,0.0,0,1,1,0
65788a9e3343e40f2139b379cfd6cc59,27,CASH_OUT,496128.26,13.114591776594231,3,C705152518,C741210093,496128.26,0.0,465770.07,961898.33,1,0.999999999999998,0,0,496128.26,496128.25999999995,0,0,1,1
12cca73e05b353c51e069e9f583907da,27,TRANSFER,1218165.88,14.012857729361015,3,C361429301,C550179566,1218165.88,0.0,0.0,0.0,1,0.9999999999999992,1,0,1218165.88,0.0,0,1,1,0
456f3fc35694adfa0bdeef0bf5343c56,27,CASH_OUT,1218165.88,14.012857729361015,3,C807604201,C849028719,1218165.88,0.0,742564.27,1960730.15,1,0.9999999999999992,0,0,1218165.88,1218165.88,0,0,1,1
ae4111111f45a5abef7af05940327bc7,28,TRANSFER,3832058.34,15.158912903339212,4,C1279307827,C1124913173,3832058.34,0.0,0.0,0.0,1,0.9999999999999998,1,0,3832058.34,0.0,0,1,1,0
274244beec5f131bb0c43472b62413b2,28,CASH_OUT,3832058.34,15.158912903339212,4,C426880249,C1566081912,3832058.34,0.0,531662.14,4363720.48,1,0.9999999999999998,0,0,3832058.34,3832058.3400000003,0,0,1,1
a6c6842584de1258a7c59ec3621e6e65,28,TRANSFER,491517.77,13.105255407056852,4,C1029198062,C1534111155,491517.77,0.0,0.0,0.0,1,0.999999999999998,1,0,491517.77,0.0,0,1,1,0
487d87fedb477407a398dd223a4ddc3c,28,CASH_OUT,491517.77,13.105255407056852,4,C1198658385,C523126423,491517.77,0.0,518777.34,1010295.11,1,0.999999999999998,0,0,491517.77,491517.76999999996,0,0,1,1
3050ed995e15e4fb884b4ce4ff5d00b4,29,TRANSFER,340198.41,12.737287224668439,5,C491994230,C772681684,340198.41,0.0,0.0,0.0,1,0.9999999999999971,1,0,340198.41,0.0,0,1,1,0
be573f936df81ecca54fdf9e783c86e6,29,CASH_OUT,340198.41,12.737287224668439,5,C1369188336,C1627551181,340198.41,0.0,1614043.79,1954242.21,1,0.9999999999999971,0,0,340198.41,340198.4199999999,0,1,1,1
c249a9ea2cf2d02b00f5bd3c06bdace2,29,TRANSFER,268641.82,12.501137969576105,5,C775733773,C2121303056,268641.82,0.0,0.0,0.0,1,0.9999999999999963,1,0,268641.82,0.0,0,1,1,0
c6fda99be0cca243aff3b8e705337bdf,29,CASH_OUT,268641.82,12.501137969576105,5,C2038670336,C1068543577,268641.82,0.0,197163.95,465805.77,1,0.9999999999999963,0,0,268641.82,268641.82,0,0,1,1
a38e10e804d2f4d66298f4af8afbf55c,30,TRANSFER,122235.11,11.713709781250017,6,C1279213624,C2100791242,122235.11,0.0,0.0,0.0,1,0.9999999999999918,1,0,122235.11,0.0,0,1,1,0
4e63ba24d1bb9528b0ea36cfbb48df9b,30,CASH_OUT,122235.11,11.713709781250017,6,C356571967,C1905066109,122235.11,0.0,0.0,122235.11,1,0.9999999999999918,1,0,122235.11,122235.11,0,0,1,1
d882a7b702c62f09671ce6238dc9c6fb,30,TRANSFER,236947.25,12.375597041844088,6,C1273047168,C1636242484,236947.25,0.0,0.0,0.0,1,0.9999999999999958,1,0,236947.25,0.0,0,1,1,0
cafeae3471c042bb61192e751738e222,30,CASH_OUT,236947.25,12.375597041844088,6,C474899128,C116505755,236947.25,0.0,70084.28,307031.53,1,0.9999999999999958,0,0,236947.25,236947.25000000003,0,0,1,1
24cadaee12477b314166753b3b04add5,30,TRANSFER,19016.22,9.85310016348188,6,C182136548,C717672329,19016.22,0.0,0.0,0.0,1,0.9999999999999474,1,0,19016.22,0.0,0,1,1,0
793a1836bea0835ac23ccc0af64e9a22,30,CASH_OUT,19016.22,9.85310016348188,6,C1257554854,C1044117371,19016.22,0.0,9347999.52,9367015.74,1,0.9999999999999474,0,0,19016.22,19016.22000000067,0,0,1,1
cf58d259db024b1f9305a42307cf5a8f,30,TRANSFER,109401.88,11.602792494034844,6,C2037269206,C337579043,109401.88,0.0,0.0,0.0,1,0.9999999999999908,1,0,109401.88,0.0,0,1,1,0
e476ea278933d1299e9cf726d7762c85,30,CASH_OUT,109401.88,11.602792494034844,6,C984153855,C1806203979,109401.88,0.0,245588.62,354990.5,1,0.9999999999999908,0,0,109401.88,109401.88,0,0,1,1
1152f6f9f45cd59af6efdf795dddd9c7,31,TRANSFER,335219.49,12.722543773406809,7,C1775717184,C1987320319,335219.49,0.0,0.0,0.0,1,0.999999999999997,1,0,335219.49,0.0,0,1,1,0
fbdd5bd1a639126d933651d052da0dc0,31,CASH_OUT,335219.49,12.722543773406809,7,C89283631,C1228650470,335219.49,0.0,111675.56,446895.05,1,0.999999999999997,0,0,335219.49,335219.49,0,0,1,1
20ecff987ff27699b63c0f9e87646a06,31,TRANSFER,120406.39,11.698636188710802,7,C237098657,C1177827371,120406.39,0.0,0.0,0.0,1,0.9999999999999917,1,0,120406.39,0.0,0,1,1,0
0a7c2baac15cf88bb998d530935479a4,31,CASH_OUT,120406.39,11.698636188710802,7,C1938001564,C878440089,120406.39,0.0,0.0,120406.39,1,0.9999999999999917,1,0,120406.39,120406.39,0,0,1,1
8e55deba375d60de624c143ab7d05081,31,TRANSFER,21516.38,9.976616259652031,7,C551376615,C2121782042,21516.38,0.0,0.0,0.0,1,0.9999999999999535,1,0,21516.38,0.0,0,1,1,0
2348e1c97bb2ca002e0eca7bb87ddadc,31,CASH_OUT,21516.38,9.976616259652031,7,C939116023,C1335084969,21516.38,0.0,900122.84,921639.22,1,0.9999999999999535,0,0,21516.38,21516.380000000005,0,0,1,1
e2fb89b6945a86107ce6e820fc3b061f,31,TRANSFER,378204.02,12.84319170851872,7,C620879020,C929929591,378204.02,0.0,0.0,0.0,1,0.9999999999999973,1,0,378204.02,0.0,0,1,1,0
97fdfc1fcc757cd3e34e32d4b428cce0,31,CASH_OUT,378204.02,12.84319170851872,7,C1309442409,C1009459055,378204.02,0.0,0.0,378204.02,1,0.9999999999999973,1,0,378204.02,378204.02,0,0,1,1
dcd7f6936343d2dcd028012e99a86cc9,31,TRANSFER,5021186.54,15.42917702544458,7,C1848562108,C1803198527,5021186.54,0.0,0.0,0.0,1,0.9999999999999998,1,0,5021186.54,0.0,0,1,1,0
6a68d2a168abe4adbaf88708f247b865,31,CASH_OUT,5021186.54,15.42917702544458,7,C1520365660,C1308026520,5021186.54,0.0,880859.14,5902045.68,1,0.9999999999999998,0,0,5021186.54,5021186.54,0,0,1,1
279bd8c8fd4d4abe3243ff2457195cc4,31,TRANSFER,587031.2,13.282834952501654,7,C1909564191,C2047987632,587031.2,0.0,0.0,0.0,1,0.9999999999999982,1,0,587031.2,0.0,0,1,1,0
e816b9208ee229e675d0259eec97545e,31,CASH_OUT,587031.2,13.282834952501654,7,C1534882693,C534658891,587031.2,0.0,338247.75,925278.94,1,0.9999999999999982,0,0,587031.2,587031.19,0,1,1,1
499db3cd19d6d69a63b19e85a1b7ee31,32,TRANSFER,81867.07,11.312864328133909,8,C1128786535,C9901046,81867.07,0.0,0.0,0.0,1,0.9999999999999878,1,0,81867.07,0.0,0,1,1,0
da49c819fee309771e04d8c1bcc35ff5,32,CASH_OUT,81867.07,11.312864328133909,8,C1861680707,C2064372710,81867.07,0.0,135117.98,216985.05,1,0.9999999999999878,0,0,81867.07,81867.06999999998,0,0,1,1
a10f4ece23cfe1e0e6f484bbd736c8c2,32,TRANSFER,2023920.09,14.520547321475323,8,C306405849,C193080093,2023920.09,0.0,0.0,0.0,1,0.9999999999999996,1,0,2023920.09,0.0,0,1,1,0
24d97509642984d25f934b415b84cd3a,32,CASH_OUT,2023920.09,14.520547321475323,8,C706467919,C338077337,2023920.09,0.0,1530400.88,3554320.97,1,0.9999999999999996,0,0,2023920.09,2023920.0900000003,0,0,1,1
ea455accaf4929933756453c01275344,32,TRANSFER,404165.06,12.909581112093612,8,C1458768825,C206316722,404165.06,0.0,0.0,0.0,1,0.9999999999999976,1,0,404165.06,0.0,0,1,1,0
1fd1d7229c6695960c0e3e209cd9500c,32,CASH_OUT,404165.06,12.909581112093612,8,C254731202,C1749677978,404165.06,0.0,0.0,404165.06,1,0.9999999999999976,1,0,404165.06,404165.06,0,0,1,1
e0491d4ceeff4ee0779017955017980d,32,TRANSFER,1164448.96,13.967759396150955,8,C107615831,C144473930,1164448.96,0.0,0.0,0.0,1,0.9999999999999992,1,0,1164448.96,0.0,0,1,1,0
2db8df4b0356bed5fbd89372c02b7b1d,32,CASH_OUT,1164448.96,13.967759396150955,8,C1925676917,C2040690699,1164448.96,0.0,1080246.34,2244695.29,1,0.9999999999999992,0,0,1164448.96,1164448.95,0,1,1,1
dabb3dbb70aad0987216715467103591,32,TRANSFER,401575.19,12.903152557753456,8,C2084058641,C1017580631,401575.19,0.0,0.0,0.0,1,0.9999999999999976,1,0,401575.19,0.0,0,1,1,0
4a2cc02dfea68f56a87e1985e054f456,32,CASH_OUT,401575.19,12.903152557753456,8,C1684571589,C1619036760,401575.19,0.0,0.0,401575.19,1,0.9999999999999976,1,0,401575.19,401575.19,0,0,1,1
8e37a3ef6e59304446d80c988fe27609,32,TRANSFER,604933.67,13.312875747711269,8,C1769820937,C1536446312,604933.67,0.0,0.0,0.0,1,0.9999999999999982,1,0,604933.67,0.0,0,1,1,0
d6abc10681c60740685fc900662660e4,32,CASH_OUT,604933.67,13.312875747711269,8,C1085892947,C1138178950,604933.67,0.0,35839.7,640773.38,1,0.9999999999999982,0,0,604933.67,604933.68,0,1,1,1
6e2211666b1ef4c889d9180f76c2ee28,33,TRANSFER,3295227.84,15.00798617419001,9,C1152596026,C1976114093,3295227.84,0.0,0.0,0.0,1,0.9999999999999997,1,0,3295227.84,0.0,0,1,1,0
c900edc15ece3c8cae1f8a8b922e98ed,33,CASH_OUT,3295227.84,15.00798617419001,9,C1587398978,C1560573396,3295227.84,0.0,0.0,4002861.53,1,0.9999999999999997,1,0,3295227.84,4002861.53,0,1,1,1
65c4640b5f09f41ec6fd468ceffadfaa,33,TRANSFER,214975.9,12.278285859477045,9,C304547800,C155793474,214975.9,0.0,0.0,0.0,1,0.9999999999999954,1,0,214975.9,0.0,0,1,1,0
a773e80db4d9e99d4c1ba1a36260c896,33,CASH_OUT,214975.9,12.278285859477045,9,C6796051,C677541710,214975.9,0.0,152331.28,374513.69,1,0.9999999999999954,0,0,214975.9,222182.41,0,1,1,1
0e2628698dc0c02923cc2a4360e30c67,33,TRANSFER,10000000.0,16.118095750958314,9,C1439740840,C875288652,19900000.0,9887819.06,0.0,0.0,1,0.5025125628140703,1,0,10012180.94,0.0,1,1,1,0
8129ae1943a1d29f6dd0c501720dc838,33,CASH_OUT,10000000.0,16.118095750958314,9,C29118015,C1379703840,10000000.0,0.0,0.0,10000000.0,1,0.9999999999999998,1,0,10000000.0,10000000.0,0,0,1,1
ffdd1bb3d6a78bd8d421da8ecee238eb,33,TRANSFER,9887819.06,16.106814260698492,9,C1548903046,C2065423383,9887819.06,0.0,0.0,0.0,1,0.9999999999999998,1,0,9887819.06,0.0,0,1,1,0
5d2a5193d0b676a6318028a4075fa797,33,CASH_OUT,9887819.06,16.106814260698492,9,C1071702423,C28783325,9887819.06,0.0,801913.95,10200000.0,1,0.9999999999999998,0,0,9887819.06,9398086.05,0,1,1,1
a3e6234b9dc12af533672aec19aeca6a,33,TRANSFER,1448630.38,14.186129792803367,9,C101899927,C679483948,1448630.38,0.0,0.0,0.0,1,0.9999999999999993,1,0,1448630.38,0.0,0,1,1,0
3b69f978b524501679b2dc4d341ac1d7,33,CASH_OUT,1448630.38,14.186129792803367,9,C942063884,C1317594509,1448630.38,0.0,1294571.45,2743201.82,1,0.9999999999999993,0,0,1448630.38,1448630.3699999999,0,1,1,1
a31d79b0956a607c132903e092de2ad8,33,TRANSFER,6648389.9,15.709885413427779,9,C67311634,C674603923,6648389.9,0.0,0.0,0.0,1,0.9999999999999999,1,0,6648389.9,0.0,0,1,1,0
22eeb9237e2b58ed047b8aa28adf79bf,33,CASH_OUT,6648389.9,15.709885413427779,9,C1612816859,C836514715,6648389.9,0.0,2609209.55,9257599.45,1,0.9999999999999999,0,0,6648389.9,6648389.899999999,0,0,1,1
02175cbe3bb7b97298b1b36f360425d4,34,TRANSFER,51424.22,10.847883992586873,10,C1887135298,C1119742908,51424.22,0.0,0.0,0.0,1,0.9999999999999806,1,0,51424.22,0.0,0,1,1,0
56abeed7e76570146b7a844871595589,34,CASH_OUT,51424.22,10.847883992586873,10,C1977213426,C1445058573,51424.22,0.0,87252.78,138677.0,1,0.9999999999999806,0,0,51424.22,51424.22,0,0,1,1
e51d9ff9f42cc06d8f76ba0c86b1eb33,34,TRANSFER,428239.03,12.967439135121436,10,C711340026,C674486348,428239.03,0.0,0.0,0.0,1,0.9999999999999977,1,0,428239.03,0.0,0,1,1,0
02b7647f16a36d80ff7ccbeefecbd1c8,34,CASH_OUT,428239.03,12.967439135121436,10,C1057589740,C511164301,428239.03,0.0,293130.02,1456009.92,1,0.9999999999999977,0,0,428239.03,1162879.9,0,1,1,1
ce92fdf61190374f038b4c9cd2016ad9,34,TRANSFER,52557.21,10.869676596261971,10,C437611850,C830293590,52557.21,0.0,0.0,0.0,1,0.999999999999981,1,0,52557.21,0.0,0,1,1,0
2e505aa9b2bfdb8303062b28f016b573,34,CASH_OUT,52557.21,10.869676596261971,10,C483094763,C1009901500,52557.21,0.0,0.0,52557.21,1,0.999999999999981,1,0,52557.21,52557.21,0,0,1,1
5f46d4338b5d4dc862a57ae551170af7,34,TRANSFER,1462355.44,14.195559692586313,10,C2112073607,C399994587,1462355.44,0.0,0.0,0.0,1,0.9999999999999993,1,0,1462355.44,0.0,0,1,1,0
f349695a5cd1d4e78dbd974d18aed672,34,CASH_OUT,1462355.44,14.195559692586313,10,C1049482889,C373339841,1462355.44,0.0,1544724.84,3007080.29,1,0.9999999999999993,0,0,1462355.44,1462355.45,0,1,1,1
47f004130ca1f614160e5b720f00b23c,34,TRANSFER,27951.26,10.238253333990567,10,C722855847,C866867675,27951.26,0.0,0.0,0.0,1,0.9999999999999643,1,0,27951.26,0.0,0,1,1,0
eb7ba4514545d5831145e4f6507958cd,34,CASH_OUT,27951.26,10.238253333990567,10,C476695686,C90854025,27951.26,0.0,10439.0,698752.71,1,0.9999999999999643,0,0,27951.26,688313.71,0,1,1,1
f955bded1569ce3626685b511646a064,34,TRANSFER,989311.12,13.804765152322897,10,C2035691205,C2145664965,989311.12,0.0,0.0,0.0,1,0.9999999999999989,1,0,989311.12,0.0,0,1,1,0
226bc906550cf430e3e8484f20d6f8e4,34,CASH_OUT,989311.12,13.804765152322897,10,C1177633466,C1609979141,989311.12,0.0,1009370.24,1998681.36,1,0.9999999999999989,0,0,989311.12,989311.1200000001,0,0,1,1
551e51960641c0bdf8aac2853391b370,34,TRANSFER,865948.49,13.671581860208462,10,C321662798,C1466511502,865948.49,0.0,0.0,0.0,1,0.9999999999999988,1,0,865948.49,0.0,0,1,1,0
a05a8dc2637fbda9fd84e7555607adf9,34,CASH_OUT,865948.49,13.671581860208462,10,C2109818783,C197117096,865948.49,0.0,0.0,865948.49,1,0.9999999999999988,1,0,865948.49,865948.49,0,0,1,1
157d2cff4599a244df01ffd6e65a15db,34,TRANSFER,30917.39,10.339106431487979,10,C1302461032,C1058590682,30917.39,0.0,0.0,0.0,1,0.9999999999999677,1,0,30917.39,0.0,0,1,1,0
59bc1671ddedbcfa4d5b35c923a3eebd,34,CASH_OUT,30917.39,10.339106431487979,10,C1257352420,C984948607,30917.39,0.0,339926.42,370843.82,1,0.9999999999999677,0,0,30917.39,30917.400000000023,0,1,1,1
6516e82b875220d2dcdde194cb929fda,34,TRANSFER,40458.0,10.608044394647637,10,C262165422,C847172802,40458.0,0.0,0.0,0.0,1,0.9999999999999754,1,0,40458.0,0.0,0,1,1,0
960118c0b22c13dcce803257b473bf70,34,CASH_OUT,40458.0,10.608044394647637,10,C1657291163,C684399107,40458.0,0.0,561393.36,331179.02,1,0.9999999999999754,0,0,40458.0,-230214.33999999997,0,1,1,0
54b2a0b749138abfa956832ca6824867,34,TRANSFER,1016540.35,13.831916590022981,10,C638438531,C2146216948,1016540.35,0.0,0.0,0.0,1,0.999999999999999,1,0,1016540.35,0.0,0,1,1,0
eb8e7db5e674487a4e80e427012a06b0,34,CASH_OUT,1016540.35,13.831916590022981,10,C1455982049,C1613524189,1016540.35,0.0,4463851.64,5700161.74,1,0.999999999999999,0,0,1016540.35,1236310.1000000006,0,1,1,1
b6a88f94ca152f8dbe022c06affb74c6,34,TRANSFER,71693.42,11.180168199291463,10,C1103482150,C2145121206,71693.42,0.0,0.0,0.0,1,0.999999999999986,1,0,71693.42,0.0,0,1,1,0
714768248f621ba190edb9aae10d146b,34,CASH_OUT,71693.42,11.180168199291463,10,C1845753498,C967051629,71693.42,0.0,0.0,71693.42,1,0.999999999999986,1,0,71693.42,71693.42,0,0,1,1
b5f4ff5f4851c5c0bbd7a677f5c7ba1b,35,TRANSFER,472692.51,13.066202487048827,11,C892010542,C935310781,472692.51,0.0,0.0,0.0,1,0.9999999999999979,1,0,472692.51,0.0,0,1,1,0
dc4aed563cc9633995a0ad89b6131cc2,35,CASH_OUT,472692.51,13.066202487048827,11,C145594916,C1718370785,472692.51,0.0,193065.83,665758.34,1,0.9999999999999979,0,0,472692.51,472692.51,0,0,1,1
acb4f7bef9d8b7a9ed3d4c1fd607c35c,35,TRANSFER,122032.62,11.712051859522408,11,C133342319,C1919617921,122032.62,0.0,0.0,0.0,1,0.9999999999999918,1,0,122032.62,0.0,0,1,1,0
1dfac7ff00c2d0f42b2130860623aefa,35,CASH_OUT,122032.62,11.712051859522408,11,C1167817015,C1628037417,122032.62,0.0,0.0,122032.62,1,0.9999999999999918,1,0,122032.62,122032.62,0,0,1,1
71b43c121f2e93d6b3683448886eafb2,35,TRANSFER,3606943.31,15.098371520343143,11,C1054903406,C755069790,3606943.31,0.0,0.0,0.0,1,0.9999999999999998,1,0,3606943.31,0.0,0,1,1,0
743be0c420cff548dec32633fa3f304a,35,CASH_OUT,3606943.31,15.098371520343143,11,C1011490419,C1919783086,3606943.31,0.0,0.0,3606943.31,1,0.9999999999999998,1,0,3606943.31,3606943.31,0,0,1,1
a6354acc81a1333f06930a8a207a731d,35,CASH_OUT,112280.88,11.62876777419029,11,C609821524,C708118422,0.0,0.0,40512.49,152793.36,1,112280880000000.0,0,0,0.0,112280.87,1,1,0,1
cdb86cbaf627631b2cc7bdfb9080cc73,35,TRANSFER,171788.82,12.054027031829035,11,C392119936,C1283539626,171788.82,0.0,0.0,0.0,1,0.9999999999999942,1,0,171788.82,0.0,0,1,1,0
24cb56a6a27a9d0289cb1ff3c83d1afb,35,CASH_OUT,171788.82,12.054027031829035,11,C432562518,C1529736160,171788.82,0.0,19962.0,0.0,1,0.9999999999999942,0,0,171788.82,-19962.0,0,1,1,0
7d4220c6524d0f2e447c9b7c8cfe12b5,35,TRANSFER,9465988.82,16.063215914019906,11,C851016578,C1650562969,9465988.82,0.0,0.0,0.0,1,0.9999999999999998,1,0,9465988.82,0.0,0,1,1,0
c7ed07395c4981cc0afc33f6d6c34161,35,CASH_OUT,9465988.82,16.063215914019906,11,C91276418,C1220805115,9465988.82,0.0,0.0,9465988.82,1,0.9999999999999998,1,0,9465988.82,9465988.82,0,0,1,1
411656accf9f39ddbdf6fe9c7288492c,35,TRANSFER,454511.73,13.026981201008311,11,C1322100754,C580058151,454511.73,0.0,0.0,0.0,1,0.9999999999999978,1,0,454511.73,0.0,0,1,1,0
1909c1bcf9fcaae409b81966ddd1f5e7,35,CASH_OUT,454511.73,13.026981201008311,11,C1482588472,C1751888979,454511.73,0.0,140892.24,595403.98,1,0.9999999999999978,0,0,454511.73,454511.74,0,1,1,1
4645cc0e113a2655f9b9bc0b9972edcb,35,TRANSFER,136983.26,11.827621307698893,11,C828966021,C253711141,136983.26,0.0,0.0,0.0,1,0.9999999999999928,1,0,136983.26,0.0,0,1,1,0
8f68afc849972b67578abb55be176243,35,CASH_OUT,136983.26,11.827621307698893,11,C1036592129,C133256042,136983.26,0.0,0.0,136983.26,1,0.9999999999999928,1,0,136983.26,136983.26,0,0,1,1
b4c0bb4b2d4c7b9a6f19801408be9a42,36,TRANSFER,326884.31,12.697364654412901,12,C237051726,C1684081981,326884.31,0.0,0.0,0.0,1,0.999999999999997,1,0,326884.31,0.0,0,1,1,0
88efe0cdd6a8bba9b5d1de0c1066984b,36,CASH_OUT,326884.31,12.697364654412901,12,C1259393771,C275053310,326884.31,0.0,337428.2,664312.51,1,0.999999999999997,0,0,326884.31,326884.31,0,0,1,1
5b8f0e9b7e3fe3032e983f8febcde2e2,36,TRANSFER,2352524.18,14.670999853891297,12,C1498028072,C70360442,2352524.18,0.0,0.0,0.0,1,0.9999999999999996,1,0,2352524.18,0.0,0,1,1,0
d2d2f3f775e5ef5d40be7778769cb7a1,36,CASH_OUT,2352524.18,14.670999853891297,12,C914179351,C413966770,2352524.18,0.0,1227902.12,3580426.31,1,0.9999999999999996,0,0,2352524.18,2352524.19,0,1,1,1
dcc3bf9a6532c7fb3e9dc7ae15b7837e,36,TRANSFER,113338.99,11.638147341493502,12,C226697568,C1045024523,113338.99,0.0,0.0,0.0,1,0.9999999999999911,1,0,113338.99,0.0,0,1,1,0
3f5b99e0667df7b789ceb55746fe3bdb,36,CASH_OUT,113338.99,11.638147341493502,12,C371645181,C895376277,113338.99,0.0,3290608.15,3403947.14,1,0.9999999999999911,0,0,113338.99,113338.99000000022,0,0,1,1
c031c0a2540b1d8b40a4063e586074ad,36,TRANSFER,886592.76,13.695142163145155,12,C1027885522,C201404620,886592.76,0.0,0.0,0.0,1,0.9999999999999988,1,0,886592.76,0.0,0,1,1,0
ac03c174a189107dc77e5a357dc59efa,36,CASH_OUT,886592.76,13.695142163145155,12,C1385592810,C1755092826,886592.76,0.0,112531.06,999123.82,1,0.9999999999999988,0,0,886592.76,886592.76,0,0,1,1
140ac4f0e2a34a1b4d5983e514756d41,36,TRANSFER,819503.92,13.616455680808768,12,C2020161235,C1827219533,819503.92,0.0,0.0,0.0,1,0.9999999999999987,1,0,819503.92,0.0,0,1,1,0
5f6630da5ce05e4e401676cbfa13fb51,36,CASH_OUT,819503.92,13.616455680808768,12,C510717698,C1469248112,819503.92,0.0,255585.23,1470226.48,1,0.9999999999999987,0,0,819503.92,1214641.25,0,1,1,1
4c6c39e692ed1721c2ecfad00811e3af,36,TRANSFER,636.0,6.456769655572163,12,C1819371332,C59681246,636.0,0.0,0.0,0.0,1,0.9999999999984277,1,0,636.0,0.0,0,1,1,0
e72f3ad994850636c54ec06d3762ca87,36,CASH_OUT,636.0,6.456769655572163,12,C1789723757,C236701409,636.0,0.0,0.0,636.0,1,0.9999999999984277,1,0,636.0,636.0,0,0,1,1
027cdf2e170a060b71e64f153c94a84c,36,TRANSFER,32382.96,10.385418517468509,12,C1291212648,C301302016,32382.96,0.0,0.0,0.0,1,0.9999999999999691,1,0,32382.96,0.0,0,1,1,0
644c6858b5809e2ac2714616f3e5c1ac,36,CASH_OUT,32382.96,10.385418517468509,12,C1507237385,C53062849,32382.96,0.0,0.0,32382.96,1,0.9999999999999691,1,0,32382.96,32382.96,0,0,1,1
1df9d37a5df9e1e2fbbbe435b8b0a1eb,36,TRANSFER,103056.0,11.543037512201789,12,C383698470,C761769299,103056.0,0.0,0.0,0.0,1,0.9999999999999902,1,0,103056.0,0.0,0,1,1,0
5f897fd4489fbd5e6368b812d6c26cbe,36,CASH_OUT,103056.0,11.543037512201789,12,C1859440956,C1389963224,103056.0,0.0,444182.13,547238.13,1,0.9999999999999902,0,0,103056.0,103056.0,0,0,1,1
90abdbd2bb9c013596b70281abcac76c,36,CASH_OUT,234377.29,12.364691712941623,12,C1737133410,C877378703,0.0,0.0,34937.86,269315.15,1,234377290000000.0,0,0,0.0,234377.29000000004,1,0,0,1
4c59fdae765dad52f1696c65f76ca61c,36,TRANSFER,1684039.12,14.336706297728645,12,C397247453,C227472046,1684039.12,0.0,0.0,0.0,1,0.9999999999999994,1,0,1684039.12,0.0,0,1,1,0
f6bdc1af5266b98e98b346c1dfd68794,36,CASH_OUT,1684039.12,14.336706297728645,12,C168686866,C803116137,1684039.12,0.0,33000000.0,34600000.0,1,0.9999999999999994,0,0,1684039.12,1600000.0,0,1,1,1
d658893c06e0c8b1a3911b5332e5866f,37,TRANSFER,1842.0,7.519149957669823,13,C1032918138,C34257403,1842.0,0.0,0.0,0.0,1,0.9999999999994571,1,0,1842.0,0.0,0,1,1,0
d20c905f76a8aafee41ca5e320057291,37,CASH_OUT,1842.0,7.519149957669823,13,C323132484,C1737682079,1842.0,0.0,0.0,1842.0,1,0.9999999999994571,1,0,1842.0,1842.0,0,0,1,1
95a5f4267600379a613ac84731d312c1,37,TRANSFER,180967.56,12.106078593502625,13,C1482673200,C1127207923,180967.56,0.0,0.0,0.0,1,0.9999999999999946,1,0,180967.56,0.0,0,1,1,0
7ead2c502448beaedb9b8b716bd81edd,37,CASH_OUT,180967.56,12.106078593502625,13,C1196784232,C165922010,180967.56,0.0,95280.53,276248.1,1,0.9999999999999946,0,0,180967.56,180967.56999999998,0,1,1,1
0fff7b6b088cdd22bf14d40c5abf17e7,37,TRANSFER,93083.27,11.44126049088057,13,C1904979167,C2067685892,93083.27,0.0,0.0,0.0,1,0.9999999999999892,1,0,93083.27,0.0,0,1,1,0
d8359a008d8150981e47c9bc8db246ad,37,CASH_OUT,93083.27,11.44126049088057,13,C517122648,C839403720,93083.27,0.0,2466124.85,2559208.13,1,0.9999999999999892,0,0,93083.27,93083.2799999998,0,1,1,1
